"state_name","Date","race_grp","pop_12","project","vaccinated_pct_12_out","state","state_code"
"Alabama",2021-12-02,"Hispanic",157801,1,"97.69","AL","01"
"Alabama",2021-12-02,"White",2732135.0307545,1,"66.74","AL","01"
"Alabama",2021-12-03,"Asian",54881.5259371982,1,"98.09","AL","01"
"Alabama",2021-12-03,"Black",1059848.7415765,1,"72.99","AL","01"
"Alabama",2021-12-03,"Hispanic",157801,1,"97.73","AL","01"
"Alabama",2021-12-03,"White",2732135.0307545,1,"66.85","AL","01"
"Alabama",2021-12-04,"Asian",54881.5259371982,1,"98.12","AL","01"
"Alabama",2021-12-04,"Black",1059848.7415765,1,"73.11","AL","01"
"Alabama",2021-12-04,"Hispanic",157801,1,"97.77","AL","01"
"Alabama",2021-12-04,"White",2732135.0307545,1,"66.96","AL","01"
"Alabama",2021-12-05,"Asian",54881.5259371982,1,"98.15","AL","01"
"Alabama",2021-12-05,"Black",1059848.7415765,1,"73.23","AL","01"
"Alabama",2021-12-05,"Hispanic",157801,1,"97.8","AL","01"
"Alabama",2021-12-05,"White",2732135.0307545,1,"67.07","AL","01"
"Alabama",2021-12-06,"Asian",54881.5259371982,1,"98.19","AL","01"
"Alabama",2021-12-06,"Black",1059848.7415765,1,"73.35","AL","01"
"Alabama",2021-12-06,"Hispanic",157801,1,"97.84","AL","01"
"Alabama",2021-12-06,"White",2732135.0307545,1,"67.18","AL","01"
"Alabama",2021-12-07,"Asian",54881.5259371982,1,"98.22","AL","01"
"Alabama",2021-12-07,"Black",1059848.7415765,1,"73.46","AL","01"
"Alabama",2021-12-07,"Hispanic",157801,1,"97.87","AL","01"
"Alabama",2021-12-07,"White",2732135.0307545,1,"67.28","AL","01"
"Alabama",2021-12-08,"Asian",54881.5259371982,1,"98.25","AL","01"
"Alabama",2021-12-08,"Black",1059848.7415765,1,"73.58","AL","01"
"Alabama",2021-12-08,"Hispanic",157801,1,"97.9","AL","01"
"Alabama",2021-12-08,"White",2732135.0307545,1,"67.39","AL","01"
"Alabama",2021-12-09,"Asian",54881.5259371982,1,"98.28","AL","01"
"Alabama",2021-12-09,"Black",1059848.7415765,1,"73.7","AL","01"
"Alabama",2021-12-09,"Hispanic",157801,1,"97.94","AL","01"
"Alabama",2021-12-09,"White",2732135.0307545,1,"67.5","AL","01"
"Alabama",2021-12-10,"Asian",54881.5259371982,1,"98.31","AL","01"
"Alabama",2021-12-10,"Black",1059848.7415765,1,"73.81","AL","01"
"Alabama",2021-12-10,"Hispanic",157801,1,"97.97","AL","01"
"Alabama",2021-12-10,"White",2732135.0307545,1,"67.61","AL","01"
"Alabama",2021-12-11,"Asian",54881.5259371982,1,"98.34","AL","01"
"Alabama",2021-12-11,"Black",1059848.7415765,1,"73.93","AL","01"
"Alabama",2021-12-11,"Hispanic",157801,1,"98","AL","01"
"Alabama",2021-12-11,"White",2732135.0307545,1,"67.71","AL","01"
"Alabama",2021-12-12,"Asian",54881.5259371982,1,"98.36","AL","01"
"Alabama",2021-12-12,"Black",1059848.7415765,1,"74.05","AL","01"
"Alabama",2021-12-12,"Hispanic",157801,1,"98.03","AL","01"
"Alabama",2021-12-12,"White",2732135.0307545,1,"67.82","AL","01"
"Alabama",2021-12-13,"Asian",54881.5259371982,1,"98.39","AL","01"
"Alabama",2021-12-13,"Black",1059848.7415765,1,"74.16","AL","01"
"Alabama",2021-12-13,"Hispanic",157801,1,"98.07","AL","01"
"Alabama",2021-12-13,"White",2732135.0307545,1,"67.93","AL","01"
"Alabama",2021-12-14,"Asian",54881.5259371982,1,"98.42","AL","01"
"Alabama",2021-12-14,"Black",1059848.7415765,1,"74.28","AL","01"
"Alabama",2021-12-14,"Hispanic",157801,1,"98.1","AL","01"
"Alabama",2021-12-14,"White",2732135.0307545,1,"68.03","AL","01"
"Alabama",2021-12-15,"Asian",54881.5259371982,1,"98.45","AL","01"
"Alabama",2021-12-15,"Black",1059848.7415765,1,"74.39","AL","01"
"Alabama",2021-12-15,"Hispanic",157801,1,"98.13","AL","01"
"Alabama",2021-12-15,"White",2732135.0307545,1,"68.14","AL","01"
"Alabama",2021-12-16,"Asian",54881.5259371982,1,"98.47","AL","01"
"Alabama",2021-12-16,"Black",1059848.7415765,1,"74.5","AL","01"
"Alabama",2021-12-16,"Hispanic",157801,1,"98.16","AL","01"
"Alabama",2021-12-16,"White",2732135.0307545,1,"68.24","AL","01"
"Alabama",2021-12-17,"Asian",54881.5259371982,1,"98.5","AL","01"
"Alabama",2021-12-17,"Black",1059848.7415765,1,"74.62","AL","01"
"Alabama",2021-12-17,"Hispanic",157801,1,"98.19","AL","01"
"Alabama",2021-12-17,"White",2732135.0307545,1,"68.35","AL","01"
"Alabama",2021-12-18,"Asian",54881.5259371982,1,"98.53","AL","01"
"Alabama",2021-12-18,"Black",1059848.7415765,1,"74.73","AL","01"
"Alabama",2021-12-18,"Hispanic",157801,1,"98.21","AL","01"
"Alabama",2021-12-18,"White",2732135.0307545,1,"68.45","AL","01"
"Alabama",2021-12-19,"Asian",54881.5259371982,1,"98.55","AL","01"
"Alabama",2021-12-19,"Black",1059848.7415765,1,"74.84","AL","01"
"Alabama",2021-12-19,"Hispanic",157801,1,"98.24","AL","01"
"Alabama",2021-12-19,"White",2732135.0307545,1,"68.56","AL","01"
"Alabama",2021-12-20,"Asian",54881.5259371982,1,"98.58","AL","01"
"Alabama",2021-12-20,"Black",1059848.7415765,1,"74.95","AL","01"
"Alabama",2021-12-20,"Hispanic",157801,1,"98.27","AL","01"
"Alabama",2021-12-20,"White",2732135.0307545,1,"68.66","AL","01"
"Alabama",2021-12-21,"Asian",54881.5259371982,1,"98.6","AL","01"
"Alabama",2021-12-21,"Black",1059848.7415765,1,"75.06","AL","01"
"Alabama",2021-12-21,"Hispanic",157801,1,"98.3","AL","01"
"Alabama",2021-12-21,"White",2732135.0307545,1,"68.76","AL","01"
"Alabama",2021-12-22,"Asian",54881.5259371982,1,"98.62","AL","01"
"Alabama",2021-12-22,"Black",1059848.7415765,1,"75.17","AL","01"
"Alabama",2021-12-22,"Hispanic",157801,1,"98.33","AL","01"
"Alabama",2021-12-22,"White",2732135.0307545,1,"68.87","AL","01"
"Alabama",2021-12-23,"Asian",54881.5259371982,1,"98.65","AL","01"
"Alabama",2021-12-23,"Black",1059848.7415765,1,"75.28","AL","01"
"Alabama",2021-12-23,"Hispanic",157801,1,"98.35","AL","01"
"Alabama",2021-12-23,"White",2732135.0307545,1,"68.97","AL","01"
"Alabama",2021-12-24,"Asian",54881.5259371982,1,"98.67","AL","01"
"Alabama",2021-12-24,"Black",1059848.7415765,1,"75.39","AL","01"
"Alabama",2021-12-24,"Hispanic",157801,1,"98.38","AL","01"
"Alabama",2021-12-24,"White",2732135.0307545,1,"69.07","AL","01"
"Alabama",2021-12-25,"Asian",54881.5259371982,1,"98.69","AL","01"
"Alabama",2021-12-25,"Black",1059848.7415765,1,"75.5","AL","01"
"Alabama",2021-12-25,"Hispanic",157801,1,"98.4","AL","01"
"Alabama",2021-12-25,"White",2732135.0307545,1,"69.17","AL","01"
"Alabama",2021-12-26,"Asian",54881.5259371982,1,"98.72","AL","01"
"Alabama",2021-12-26,"Black",1059848.7415765,1,"75.61","AL","01"
"Alabama",2021-12-26,"Hispanic",157801,1,"98.43","AL","01"
"Alabama",2021-12-26,"White",2732135.0307545,1,"69.28","AL","01"
"Alabama",2021-12-27,"Asian",54881.5259371982,1,"98.74","AL","01"
"Alabama",2021-12-27,"Black",1059848.7415765,1,"75.72","AL","01"
"Alabama",2021-12-27,"Hispanic",157801,1,"98.45","AL","01"
"Alabama",2021-12-27,"White",2732135.0307545,1,"69.38","AL","01"
"Alabama",2021-12-28,"Asian",54881.5259371982,1,"98.76","AL","01"
"Alabama",2021-12-28,"Black",1059848.7415765,1,"75.82","AL","01"
"Alabama",2021-12-28,"Hispanic",157801,1,"98.48","AL","01"
"Alabama",2021-12-28,"White",2732135.0307545,1,"69.48","AL","01"
"Alabama",2021-12-29,"Asian",54881.5259371982,1,"98.78","AL","01"
"Alabama",2021-12-29,"Black",1059848.7415765,1,"75.93","AL","01"
"Alabama",2021-12-29,"Hispanic",157801,1,"98.5","AL","01"
"Alabama",2021-12-29,"White",2732135.0307545,1,"69.58","AL","01"
"Alabama",2021-12-30,"Asian",54881.5259371982,1,"98.8","AL","01"
"Alabama",2021-12-30,"Black",1059848.7415765,1,"76.04","AL","01"
"Alabama",2021-12-30,"Hispanic",157801,1,"98.53","AL","01"
"Alabama",2021-12-30,"White",2732135.0307545,1,"69.68","AL","01"
"Alabama",2021-12-31,"Asian",54881.5259371982,1,"98.82","AL","01"
"Alabama",2021-12-31,"Black",1059848.7415765,1,"76.14","AL","01"
"Alabama",2021-12-31,"Hispanic",157801,1,"98.55","AL","01"
"Alabama",2021-12-31,"White",2732135.0307545,1,"69.78","AL","01"
"Alabama",2022-01-01,"Asian",54881.5259371982,1,"98.84","AL","01"
"Alabama",2022-01-01,"Black",1059848.7415765,1,"76.25","AL","01"
"Alabama",2022-01-01,"Hispanic",157801,1,"98.57","AL","01"
"Alabama",2022-01-01,"White",2732135.0307545,1,"69.88","AL","01"
"Alabama",2021-03-01,"All",4078334,,"15.6","AL","01"
"Alabama",2021-03-15,"All",4078334,,"20.41","AL","01"
"Alabama",2021-03-29,"All",4078334,,"26.61","AL","01"
"Alabama",2021-04-05,"All",4078334,,"29.81","AL","01"
"Alabama",2021-04-12,"All",4078334,,"33.19","AL","01"
"Alabama",2021-04-19,"All",4078334,,"35.44","AL","01"
"Alabama",2021-04-26,"All",4078334,,"37.02","AL","01"
"Alabama",2021-05-03,"All",4078334,,"38.3","AL","01"
"Alabama",2021-05-10,"All",4078334,,"39.59","AL","01"
"Alabama",2021-05-17,"All",4078334,,"40.6","AL","01"
"Alabama",2021-05-24,"All",4078334,,"41.29","AL","01"
"Alabama",2021-06-07,"All",4078334,,"42.4","AL","01"
"Alabama",2021-06-14,"All",4078334,,"43.4","AL","01"
"Alabama",2021-06-21,"All",4078334,,"45.26","AL","01"
"Alabama",2021-06-28,"All",4078334,,"46.1","AL","01"
"Alabama",2021-07-06,"All",4078334,,"46.83","AL","01"
"Alabama",2021-07-19,"All",4078334,,"47.98","AL","01"
"Alabama",2021-08-02,"All",4078334,,"50.63","AL","01"
"Alabama",2021-08-16,"All",4078334,,"54.7","AL","01"
"Alabama",2021-09-07,"All",4078334,,"59.4","AL","01"
"Alabama",2021-09-20,"All",4078334,,"60.8","AL","01"
"Alabama",2021-09-21,"All",4078334,1,"60.95","AL","01"
"Alabama",2021-09-22,"All",4078334,1,"61.09","AL","01"
"Alabama",2021-09-23,"All",4078334,1,"61.24","AL","01"
"Alabama",2021-09-24,"All",4078334,1,"61.38","AL","01"
"Alabama",2021-09-25,"All",4078334,1,"61.52","AL","01"
"Alabama",2021-09-26,"All",4078334,1,"61.66","AL","01"
"Alabama",2021-09-27,"All",4078334,1,"61.81","AL","01"
"Alabama",2021-09-28,"All",4078334,1,"61.95","AL","01"
"Alabama",2021-09-29,"All",4078334,1,"62.09","AL","01"
"Alabama",2021-09-30,"All",4078334,1,"62.23","AL","01"
"Alabama",2021-10-01,"All",4078334,1,"62.37","AL","01"
"Alabama",2021-10-02,"All",4078334,1,"62.51","AL","01"
"Alabama",2021-10-03,"All",4078334,1,"62.65","AL","01"
"Alabama",2021-10-04,"All",4078334,1,"62.78","AL","01"
"Alabama",2021-10-05,"All",4078334,1,"62.92","AL","01"
"Alabama",2021-10-06,"All",4078334,1,"63.06","AL","01"
"Alabama",2021-10-07,"All",4078334,1,"63.2","AL","01"
"Alabama",2021-10-08,"All",4078334,1,"63.33","AL","01"
"Alabama",2021-10-09,"All",4078334,1,"63.47","AL","01"
"Alabama",2021-10-10,"All",4078334,1,"63.6","AL","01"
"Alabama",2021-10-11,"All",4078334,1,"63.74","AL","01"
"Alabama",2021-10-12,"All",4078334,1,"63.87","AL","01"
"Alabama",2021-10-13,"All",4078334,1,"64","AL","01"
"Alabama",2021-10-14,"All",4078334,1,"64.13","AL","01"
"Alabama",2021-10-15,"All",4078334,1,"64.27","AL","01"
"Alabama",2021-10-16,"All",4078334,1,"64.4","AL","01"
"Alabama",2021-10-17,"All",4078334,1,"64.53","AL","01"
"Alabama",2021-10-18,"All",4078334,1,"64.66","AL","01"
"Alabama",2021-10-19,"All",4078334,1,"64.79","AL","01"
"Alabama",2021-10-20,"All",4078334,1,"64.92","AL","01"
"Alabama",2021-10-21,"All",4078334,1,"65.05","AL","01"
"Alabama",2021-10-22,"All",4078334,1,"65.17","AL","01"
"Alabama",2021-10-23,"All",4078334,1,"65.3","AL","01"
"Alabama",2021-10-24,"All",4078334,1,"65.43","AL","01"
"Alabama",2021-10-25,"All",4078334,1,"65.56","AL","01"
"Alabama",2021-10-26,"All",4078334,1,"65.68","AL","01"
"Alabama",2021-10-27,"All",4078334,1,"65.81","AL","01"
"Alabama",2021-10-28,"All",4078334,1,"65.93","AL","01"
"Alabama",2021-10-29,"All",4078334,1,"66.06","AL","01"
"Alabama",2021-10-30,"All",4078334,1,"66.18","AL","01"
"Alabama",2021-10-31,"All",4078334,1,"66.31","AL","01"
"Alabama",2021-11-01,"All",4078334,1,"66.43","AL","01"
"Alabama",2021-11-02,"All",4078334,1,"66.55","AL","01"
"Alabama",2021-11-03,"All",4078334,1,"66.67","AL","01"
"Alabama",2021-11-04,"All",4078334,1,"66.8","AL","01"
"Alabama",2021-11-05,"All",4078334,1,"66.92","AL","01"
"Alabama",2021-11-06,"All",4078334,1,"67.04","AL","01"
"Alabama",2021-11-07,"All",4078334,1,"67.16","AL","01"
"Alabama",2021-11-08,"All",4078334,1,"67.28","AL","01"
"Alabama",2021-11-09,"All",4078334,1,"67.4","AL","01"
"Alabama",2021-11-10,"All",4078334,1,"67.52","AL","01"
"Alabama",2021-11-11,"All",4078334,1,"67.63","AL","01"
"Alabama",2021-11-12,"All",4078334,1,"67.75","AL","01"
"Alabama",2021-11-13,"All",4078334,1,"67.87","AL","01"
"Alabama",2021-11-14,"All",4078334,1,"67.99","AL","01"
"Alabama",2021-11-15,"All",4078334,1,"68.1","AL","01"
"Alabama",2021-11-16,"All",4078334,1,"68.22","AL","01"
"Alabama",2021-11-17,"All",4078334,1,"68.34","AL","01"
"Alabama",2021-11-18,"All",4078334,1,"68.45","AL","01"
"Alabama",2021-11-19,"All",4078334,1,"68.57","AL","01"
"Alabama",2021-11-20,"All",4078334,1,"68.68","AL","01"
"Alabama",2021-11-21,"All",4078334,1,"68.79","AL","01"
"Alabama",2021-11-22,"All",4078334,1,"68.91","AL","01"
"Alabama",2021-11-23,"All",4078334,1,"69.02","AL","01"
"Alabama",2021-11-24,"All",4078334,1,"69.13","AL","01"
"Alabama",2021-11-25,"All",4078334,1,"69.24","AL","01"
"Alabama",2021-11-26,"All",4078334,1,"69.36","AL","01"
"Alabama",2021-11-27,"All",4078334,1,"69.47","AL","01"
"Alabama",2021-11-28,"All",4078334,1,"69.58","AL","01"
"Alabama",2021-11-29,"All",4078334,1,"69.69","AL","01"
"Alabama",2021-11-30,"All",4078334,1,"69.8","AL","01"
"Alabama",2021-12-01,"All",4078334,1,"69.91","AL","01"
"Alabama",2021-12-02,"All",4078334,1,"70.02","AL","01"
"Alabama",2021-12-03,"All",4078334,1,"70.13","AL","01"
"Alabama",2021-12-04,"All",4078334,1,"70.23","AL","01"
"Alabama",2021-12-05,"All",4078334,1,"70.34","AL","01"
"Alabama",2021-12-06,"All",4078334,1,"70.45","AL","01"
"Alabama",2021-12-07,"All",4078334,1,"70.56","AL","01"
"Alabama",2021-12-08,"All",4078334,1,"70.66","AL","01"
"Alabama",2021-12-09,"All",4078334,1,"70.77","AL","01"
"Alabama",2021-12-10,"All",4078334,1,"70.88","AL","01"
"Alabama",2021-12-11,"All",4078334,1,"70.98","AL","01"
"Alabama",2021-12-12,"All",4078334,1,"71.09","AL","01"
"Alabama",2021-12-13,"All",4078334,1,"71.19","AL","01"
"Alabama",2021-12-14,"All",4078334,1,"71.29","AL","01"
"Alabama",2021-12-15,"All",4078334,1,"71.4","AL","01"
"Alabama",2021-12-16,"All",4078334,1,"71.5","AL","01"
"Alabama",2021-12-17,"All",4078334,1,"71.6","AL","01"
"Alabama",2021-12-18,"All",4078334,1,"71.71","AL","01"
"Alabama",2021-12-19,"All",4078334,1,"71.81","AL","01"
"Alabama",2021-12-20,"All",4078334,1,"71.91","AL","01"
"Alabama",2021-12-21,"All",4078334,1,"72.01","AL","01"
"Alabama",2021-12-22,"All",4078334,1,"72.11","AL","01"
"Alabama",2021-12-23,"All",4078334,1,"72.21","AL","01"
"Alabama",2021-12-24,"All",4078334,1,"72.31","AL","01"
"Alabama",2021-12-25,"All",4078334,1,"72.41","AL","01"
"Alabama",2021-12-26,"All",4078334,1,"72.51","AL","01"
"Alabama",2021-12-27,"All",4078334,1,"72.61","AL","01"
"Alabama",2021-12-28,"All",4078334,1,"72.71","AL","01"
"Alabama",2021-12-29,"All",4078334,1,"72.81","AL","01"
"Alabama",2021-12-30,"All",4078334,1,"72.91","AL","01"
"Alabama",2021-12-31,"All",4078334,1,"73.01","AL","01"
"Alabama",2022-01-01,"All",4078334,1,"73.1","AL","01"
"Alaska",2021-03-01,"Asian",36560.393007561,,"17.44","AK","02"
"Alaska",2021-03-15,"Asian",36560.393007561,,"30.58","AK","02"
"Alaska",2021-03-29,"Asian",36560.393007561,,"45.78","AK","02"
"Alaska",2021-04-05,"Asian",36560.393007561,,"47.26","AK","02"
"Alaska",2021-04-12,"Asian",36560.393007561,,"48.99","AK","02"
"Alaska",2021-04-19,"Asian",36560.393007561,,"52.46","AK","02"
"Alaska",2021-04-26,"Asian",36560.393007561,,"54.13","AK","02"
"Alaska",2021-05-03,"Asian",36560.393007561,,"57.27","AK","02"
"Alaska",2021-05-10,"Asian",36560.393007561,,"59.11","AK","02"
"Alaska",2021-05-17,"Asian",36560.393007561,,"NR","AK","02"
"Alaska",2021-05-24,"Asian",36560.393007561,,"61.59","AK","02"
"Alaska",2021-06-07,"Asian",36560.393007561,,"65.68","AK","02"
"Alaska",2021-06-14,"Asian",36560.393007561,,"66.38","AK","02"
"Alaska",2021-06-21,"Asian",36560.393007561,,"67","AK","02"
"Alaska",2021-06-28,"Asian",36560.393007561,,"67.93","AK","02"
"Alaska",2021-07-06,"Asian",36560.393007561,,"70.04","AK","02"
"Alaska",2021-07-19,"Asian",36560.393007561,,"71.55","AK","02"
"Alaska",2021-08-02,"Asian",36560.393007561,,"72.85","AK","02"
"Alaska",2021-08-16,"Asian",36560.393007561,,"74.62","AK","02"
"Alaska",2021-09-07,"Asian",36560.393007561,,"78.35","AK","02"
"Alaska",2021-09-20,"Asian",36560.393007561,,"81.07","AK","02"
"Alaska",2021-03-01,"Black",14064.4642672349,,"14.68","AK","02"
"Alaska",2021-03-15,"Black",14064.4642672349,,"19.17","AK","02"
"Alaska",2021-03-29,"Black",14064.4642672349,,"22.99","AK","02"
"Alaska",2021-04-05,"Black",14064.4642672349,,"23.74","AK","02"
"Alaska",2021-04-12,"Black",14064.4642672349,,"26.74","AK","02"
"Alaska",2021-04-19,"Black",14064.4642672349,,"29.63","AK","02"
"Alaska",2021-04-26,"Black",14064.4642672349,,"32.4","AK","02"
"Alaska",2021-05-03,"Black",14064.4642672349,,"35.07","AK","02"
"Alaska",2021-05-10,"Black",14064.4642672349,,"37.62","AK","02"
"Alaska",2021-05-17,"Black",14064.4642672349,,"NR","AK","02"
"Alaska",2021-05-24,"Black",14064.4642672349,,"42.44","AK","02"
"Alaska",2021-06-07,"Black",14064.4642672349,,"46.89","AK","02"
"Alaska",2021-06-14,"Black",14064.4642672349,,"47.39","AK","02"
"Alaska",2021-06-21,"Black",14064.4642672349,,"47.45","AK","02"
"Alaska",2021-06-28,"Black",14064.4642672349,,"48.11","AK","02"
"Alaska",2021-07-06,"Black",14064.4642672349,,"49.59","AK","02"
"Alaska",2021-07-19,"Black",14064.4642672349,,"50.66","AK","02"
"Alaska",2021-08-02,"Black",14064.4642672349,,"51.57","AK","02"
"Alaska",2021-08-16,"Black",14064.4642672349,,"52.83","AK","02"
"Alaska",2021-09-07,"Black",14064.4642672349,,"55.47","AK","02"
"Alaska",2021-09-20,"Black",14064.4642672349,,"57.4","AK","02"
"Alaska",2021-03-01,"Hispanic",37674,,"11.73","AK","02"
"Alaska",2021-03-15,"Hispanic",37674,,"19.09","AK","02"
"Alaska",2021-03-29,"Hispanic",37674,,"23.22","AK","02"
"Alaska",2021-04-05,"Hispanic",37674,,"24.34","AK","02"
"Alaska",2021-04-12,"Hispanic",37674,,"32.05","AK","02"
"Alaska",2021-04-19,"Hispanic",37674,,"34.32","AK","02"
"Alaska",2021-04-26,"Hispanic",37674,,"35.41","AK","02"
"Alaska",2021-05-03,"Hispanic",37674,,"36.34","AK","02"
"Alaska",2021-05-10,"Hispanic",37674,,"37.15","AK","02"
"Alaska",2021-05-17,"Hispanic",37674,,"NR","AK","02"
"Alaska",2021-05-24,"Hispanic",37674,,"38.74","AK","02"
"Alaska",2021-06-07,"Hispanic",37674,,"40.29","AK","02"
"Alaska",2021-06-14,"Hispanic",37674,,"40.72","AK","02"
"Alaska",2021-06-21,"Hispanic",37674,,"49.38","AK","02"
"Alaska",2021-06-28,"Hispanic",37674,,"50.07","AK","02"
"Alaska",2021-07-06,"Hispanic",37674,,"51.62","AK","02"
"Alaska",2021-07-19,"Hispanic",37674,,"52.14","AK","02"
"Alaska",2021-08-02,"Hispanic",37674,,"53.08","AK","02"
"Alaska",2021-08-16,"Hispanic",37674,,"54.37","AK","02"
"Alaska",2021-09-07,"Hispanic",37674,,"57.09","AK","02"
"Alaska",2021-09-20,"Hispanic",37674,,"59.08","AK","02"
"Alaska",2021-03-01,"White",362675.211043543,,"17.91","AK","02"
"Alaska",2021-03-15,"White",362675.211043543,,"24.74","AK","02"
"Alaska",2021-03-29,"White",362675.211043543,,"31.43","AK","02"
"Alaska",2021-04-05,"White",362675.211043543,,"33.36","AK","02"
"Alaska",2021-04-12,"White",362675.211043543,,"34.08","AK","02"
"Alaska",2021-04-19,"White",362675.211043543,,"38.55","AK","02"
"Alaska",2021-04-26,"White",362675.211043543,,"39.78","AK","02"
"Alaska",2021-05-03,"White",362675.211043543,,"41.01","AK","02"
"Alaska",2021-05-10,"White",362675.211043543,,"41.78","AK","02"
"Alaska",2021-05-17,"White",362675.211043543,,"NR","AK","02"
"Alaska",2021-05-24,"White",362675.211043543,,"43.49","AK","02"
"Alaska",2021-06-07,"White",362675.211043543,,"50.58","AK","02"
"Alaska",2021-06-14,"White",362675.211043543,,"50.75","AK","02"
"Alaska",2021-06-21,"White",362675.211043543,,"50.92","AK","02"
"Alaska",2021-06-28,"White",362675.211043543,,"51.63","AK","02"
"Alaska",2021-07-06,"White",362675.211043543,,"53.23","AK","02"
"Alaska",2021-07-19,"White",362675.211043543,,"53.41","AK","02"
"Alaska",2021-08-02,"White",362675.211043543,,"54.38","AK","02"
"Alaska",2021-08-16,"White",362675.211043543,,"55.7","AK","02"
"Alaska",2021-09-07,"White",362675.211043543,,"58.48","AK","02"
"Alaska",2021-09-20,"White",362675.211043543,,"60.52","AK","02"
"Alaska",2021-09-21,"Asian",36560.393007561,1,"81.21","AK","02"
"Alaska",2021-09-21,"Black",14064.4642672349,1,"57.52","AK","02"
"Alaska",2021-09-21,"Hispanic",37674,1,"59.2","AK","02"
"Alaska",2021-09-21,"White",362675.211043543,1,"60.64","AK","02"
"Alaska",2021-09-22,"Asian",36560.393007561,1,"81.35","AK","02"
"Alaska",2021-09-22,"Black",14064.4642672349,1,"57.64","AK","02"
"Alaska",2021-09-22,"Hispanic",37674,1,"59.32","AK","02"
"Alaska",2021-09-22,"White",362675.211043543,1,"60.76","AK","02"
"Alaska",2021-09-23,"Asian",36560.393007561,1,"81.48","AK","02"
"Alaska",2021-09-23,"Black",14064.4642672349,1,"57.75","AK","02"
"Alaska",2021-09-23,"Hispanic",37674,1,"59.44","AK","02"
"Alaska",2021-09-23,"White",362675.211043543,1,"60.89","AK","02"
"Alaska",2021-09-24,"Asian",36560.393007561,1,"81.62","AK","02"
"Alaska",2021-09-24,"Black",14064.4642672349,1,"57.87","AK","02"
"Alaska",2021-09-24,"Hispanic",37674,1,"59.56","AK","02"
"Alaska",2021-09-24,"White",362675.211043543,1,"61.01","AK","02"
"Alaska",2021-09-25,"Asian",36560.393007561,1,"81.75","AK","02"
"Alaska",2021-09-25,"Black",14064.4642672349,1,"57.99","AK","02"
"Alaska",2021-09-25,"Hispanic",37674,1,"59.68","AK","02"
"Alaska",2021-09-25,"White",362675.211043543,1,"61.13","AK","02"
"Alaska",2021-09-26,"Asian",36560.393007561,1,"81.88","AK","02"
"Alaska",2021-09-26,"Black",14064.4642672349,1,"58.1","AK","02"
"Alaska",2021-09-26,"Hispanic",37674,1,"59.8","AK","02"
"Alaska",2021-09-26,"White",362675.211043543,1,"61.25","AK","02"
